song_name,kpop_artist_name,song_id,artist_id,artist_1,artist_id_1,artist_2,artist_id_2,artist_3,artist_id_3,artist_4,artist_id_4,artist_5,artist_id_5,artist_6,artist_id_6,artist_7,artist_id_7,artist_8,artist_id_8,artist_9,artist_id_9,artist_10,artist_id_10,artist_11,artist_id_11,artist_12,artist_id_12,artist_13,artist_id_13
Criminal - SUMIN Remix,TAEMIN,3Rk6ywWGOhw1uonKye1qoW,13rF01aOogvnkuQXOlgTW8, SUMIN,0K4MGKGmjtdIE0W3GkGmyU,,,,,,,,,,,,,,,,,,,,,,,,
Pretty Boy,TAEMIN,1LPtR4b17eXMnxCpMfSd7v,13rF01aOogvnkuQXOlgTW8, KAI,6iVo62B0bdTknRcrktCmak,,,,,,,,,,,,,,,,,,,,,,,,
Shoong! (feat. LISA of BLACKPINK),TAEYANG,0oJRiblEiQgTg2hRfnacIt,6udveWUgX4vu75FF0DTrXV, LISA,5L1lO4eRHmJ7a0Q6csE5cT,,,,,,,,,,,,,,,,,,,,,,,,
Inspiration (feat. Beenzino),TAEYANG,6a6LYCbyHtQbvc9Nc2kcr0,6udveWUgX4vu75FF0DTrXV, Beenzino,7IrDIIq3j04exsiF3Z7CPg,,,,,,,,,,,,,,,,,,,,,,,,
Nightfall (feat. Bryan Chase),TAEYANG,66JHUH44ZpSdUgSIPkLpAP,6udveWUgX4vu75FF0DTrXV, BRYAN CHA$E,21pdFXVgEujpnjqKDCy6BL,,,,,,,,,,,,,,,,,,,,,,,,
RINGA LINGA (Shockbit Remix),TAEYANG,6H7VSKaFubMd4sfisXwYQr,6udveWUgX4vu75FF0DTrXV, 토끼,76JVW7YYK3nRTVvRxUalpI, G-DRAGON,30b9WulBM8sFuBo17nNq9c, Shockbit,4aMRtytJy7sCCjvcSnq666,,,,,,,,,,,,,,,,,,,,
Prayer (Feat. Teddy),TAEYANG,0QdoA14XPxSuuoiuNDzvKJ,6udveWUgX4vu75FF0DTrXV, TEDDY,2QDHZGfyq70z6T4e4Dr2t0,,,,,,,,,,,,,,,,,,,,,,,,
Make Love (Feat. Kush),TAEYANG,5ug8uKCAH4HQ5owBPNSoPa,6udveWUgX4vu75FF0DTrXV, KUSH,4OiLGOExR5sXyMtyKccRgY,,,,,,,,,,,,,,,,,,,,,,,,
Rush Hour (Feat. j-hope of BTS),Crush,5aucVLKiumD89mxVCB4zvS,6aLdhHUqgdKE86xbtNmY8g, j-hope,0b1sIQumIAsNbqAoIClSpy,,,,,,,,,,,,,,,,,,,,,,,,
Love Encore (with Lee Sora),Crush,2DdKuxwYV1WxQ642EXGIYg,6aLdhHUqgdKE86xbtNmY8g, Lee So Ra,58BWh3yJrluDugLv0QF0eC,,,,,,,,,,,,,,,,,,,,,,,,
Step By Step (with Yoon Mirae),Crush,5RFBCVPRXFL9fJtKwH4zKd,6aLdhHUqgdKE86xbtNmY8g, 尹美萊,7BrydByY8Q9MZjovkvRsCP,,,,,,,,,,,,,,,,,,,,,,,,
She Said (with BIBI),Crush,4MsCKO7mr8kYiCT7rZse6b,6aLdhHUqgdKE86xbtNmY8g, BIBI,6UbmqUEgjLA6jAcXwbM1Z9,,,,,,,,,,,,,,,,,,,,,,,,
Let Me Go (with TAEYEON),Crush,0W1BHowUDWND1AIQU6nUbD,6aLdhHUqgdKE86xbtNmY8g, TAEYEON,3qNVuliS40BLgXGxhdBdqu,,,,,,,,,,,,,,,,,,,,,,,,
Tip Toe (with LeeHi),Crush,5j8lKQIjPgPSmYHr6F2InN,6aLdhHUqgdKE86xbtNmY8g, LeeHi,7cVZApDoQZpS447nHTsNqu,,,,,,,,,,,,,,,,,,,,,,,,
Step By Step (with Yoonmirae),Crush,4yAfDvCKM0liEAC3M6eJBL,6aLdhHUqgdKE86xbtNmY8g, Yoon Mirae,1Do4bSzfUl0KWL9r1fITu0,,,,,,,,,,,,,,,,,,,,,,,,
Let Me (feat. Devin Morrison),Crush,29TkQHDepjKZq3YB3v0R0M,6aLdhHUqgdKE86xbtNmY8g, Devin Morrison,4AgZVM5339ZoMyg38nYyYW,,,,,,,,,,,,,,,,,,,,,,,,
"Departure (From The Original TV Show ""Begin Again Korea"" Ep. 1) (Live)",Crush,44P1L1j9IsyG4vnw1lh60U,6aLdhHUqgdKE86xbtNmY8g,Hareem,5WWxAYrskMnRaWLDUbuY20, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,
Mayday (feat. 조이),Crush,37cXQzQaHR7zMk8G360Vke,6aLdhHUqgdKE86xbtNmY8g, JOY,0sYpJ0nCC8AlDrZFeAA7ub,,,,,,,,,,,,,,,,,,,,,,,,
I Wanna Be Yours,Crush,7fF6u8BlXiA3bJKDuJMKRR,6aLdhHUqgdKE86xbtNmY8g,Pink Sweat$,1W7FNibLa0O0b572tB2w7t, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,
Lookin 4 (feat. Joyce Wrice & Devin Morrison),Crush,0yVJJiOpOkXd9b8fIM6Mny,6aLdhHUqgdKE86xbtNmY8g, Joyce Wrice,24Cf1irKt7kcewb9OOkPum, Devin Morrison,4AgZVM5339ZoMyg38nYyYW,,,,,,,,,,,,,,,,,,,,,,
Chill,Crush,0ysA3RnV8LmuXHewl7KSXi,6aLdhHUqgdKE86xbtNmY8g, Sik-K,5DIi2JWfQPTKffaVBlIYRn,,,,,,,,,,,,,,,,,,,,,,,,
Endorphin,Crush,0ijGd41XHxvKGWlc1XSbwS,6aLdhHUqgdKE86xbtNmY8g, PENOMECO,1MAUqH0haKBYbjpknTfreY, punchnello,5enwJ9yOnKlCP91ov4Dqhv,,,,,,,,,,,,,,,,,,,,,,
Cereal,Crush,3AjWddhlSnA3PO8DQYXgSD,6aLdhHUqgdKE86xbtNmY8g, ZICO,4XpUIb8uuNlIWVKmgKZXC0,,,,,,,,,,,,,,,,,,,,,,,,
Close Your Eyes,Crush,2qjBt9S1s6wo07iQeJ4phD,6aLdhHUqgdKE86xbtNmY8g, Hoody,7lXgbtBDcCRbfc5f8FhGUL,,,,,,,,,,,,,,,,,,,,,,,,
RYO,Crush,2Q5sIXWWw3llIfo7GnHhoJ,6aLdhHUqgdKE86xbtNmY8g, CIFIKA,0OK6Xs5X1kHs07y68n65CQ, Byung Un,6eJNQPPFPPuiLl0K35mptS,,,,,,,,,,,,,,,,,,,,,,
Stevie Wonderlust,Crush,2K7Lwi53oVZiXGuK2HrHAS,6aLdhHUqgdKE86xbtNmY8g, Band Wonderlust,6FCcThPLoyy5q23FUEDYKp,,,,,,,,,,,,,,,,,,,,,,,,
Last Festival,Crush,6Ku5c9UpQh030QPwGpuf7I,6aLdhHUqgdKE86xbtNmY8g, Band Wonderlust,6FCcThPLoyy5q23FUEDYKp,,,,,,,,,,,,,,,,,,,,,,,,
Outside,Crush,7rtIE6rmLN2FxMvL0cXBdm,6aLdhHUqgdKE86xbtNmY8g, Beenzino,7IrDIIq3j04exsiF3Z7CPg,,,,,,,,,,,,,,,,,,,,,,,,
Don't Be Shy,Crush,2HQMSfC1BeXwwCR3YJhroA,6aLdhHUqgdKE86xbtNmY8g, Sik-K,5DIi2JWfQPTKffaVBlIYRn,,,,,,,,,,,,,,,,,,,,,,,,
SKIP,Crush,4OWJIjuq5xtDlbCvg2bH3u,6aLdhHUqgdKE86xbtNmY8g, Han Sang Won,1FvLMWYal74XUTRzfaUAc9,,,,,,,,,,,,,,,,,,,,,,,,
9 to 5,Crush,0y15HgYhQXacBM1up5Th7h,6aLdhHUqgdKE86xbtNmY8g, Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,,,,,,,,,,,,,,,,,,,,,,,,
Castaway,Crush,0asJ8jxqqNFT5Fxr5vNSPt,6aLdhHUqgdKE86xbtNmY8g, Miso,04xEkodoWyFji8icX911jM,,,,,,,,,,,,,,,,,,,,,,,,
Don’t Forget,Crush,0THW04vlFAkfflASMFam0t,6aLdhHUqgdKE86xbtNmY8g, TAEYEON,3qNVuliS40BLgXGxhdBdqu,,,,,,,,,,,,,,,,,,,,,,,,
Oasis,Crush,0L26wNt3MUtn7BrTaHGtjj,6aLdhHUqgdKE86xbtNmY8g, ZICO,4XpUIb8uuNlIWVKmgKZXC0,,,,,,,,,,,,,,,,,,,,,,,,
Just,Crush,2QG6SmPx2pBkZiKjT70piL,6aLdhHUqgdKE86xbtNmY8g,Zion.T,5HenzRvMtSrgtvU16XAoby, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,
Where We Go?,Crush,7mvLke5LPlrARps4NEraHi,6aLdhHUqgdKE86xbtNmY8g,GARY,5myBH2YqzOgyWoTKCsydAi, 태완,6OK3Lf8Ws6A4UdRw3lMNZo, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,
Crush On You (Feat. Swings),Crush,7tCn2S3vgqjXBQts01LEtB,6aLdhHUqgdKE86xbtNmY8g, Swings,6F5tPDq3TIduDv2ki6O1Oq,,,,,,,,,,,,,,,,,,,,,,,,
Red Dress (Feat. TakeOne),Crush,3bd4SLNssWgczz2K3x0zZl,6aLdhHUqgdKE86xbtNmY8g, TAKEWON,31jg46rtB7MyrVPXZATmsa,,,,,,,,,,,,,,,,,,,,,,,,
everything sucks (feat. Eric Nam),Eric Nam,5AUMjaFnLEWzriTPTOEI56,2FLqlgckDKdmpBrvLAT5BM,vaultboy,0K87f3owemzI8NUCoEIXOB, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
Echo (with KSHMR),Eric Nam,5sbkFKdxVQ2FgEjKMvrHAL,2FLqlgckDKdmpBrvLAT5BM,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs, Eric Nam,2FLqlgckDKdmpBrvLAT5BM, KSHMR,2wX6xSig4Rig5kZU6ePlWe,,,,,,,,,,,,,,,,,,,,
Have We Met Before (with Eric Nam),Eric Nam,7eCpXVlWnTVEE8twb3P8m5,2FLqlgckDKdmpBrvLAT5BM,Sarah Barrios,0HJsX1aTdgG1VDIRDiseSJ, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
"Attraction (Bunny and Guys X Eric Nam, NAEUN)",Eric Nam,5TukPlV2eJWX7lfQAbrZGV,2FLqlgckDKdmpBrvLAT5BM, Naeun,16Jm6AxcL9XKkwOemxmbXc,,,,,,,,,,,,,,,,,,,,,,,,
missing you,Eric Nam,3PoJEuNHVlBSus3QnuI0Di,2FLqlgckDKdmpBrvLAT5BM,Steve James,2rYFy6vVM1YiECVIAHaJBY, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
Potion,Eric Nam,1zeeMfyu9yL1ndxzL748PM,2FLqlgckDKdmpBrvLAT5BM, Woodie Gochild,6iLGJqxVgxxWsJe5bW4dxt,,,,,,,,,,,,,,,,,,,,,,,,
Cave Me In - Raiden Remix,Eric Nam,1pgdHRMWVZDE431zgChZ9r,2FLqlgckDKdmpBrvLAT5BM,Gallant,7wFDo161xYdeaiLz3KIHoM, Tablo,3NdOtTPPaXrCyC7Lpmzyhv, Eric Nam,2FLqlgckDKdmpBrvLAT5BM, Raiden,4YXNoMVTHRt01jYaKXTumJ,,,,,,,,,,,,,,,,,,
Cave Me In,Eric Nam,79ptYtWnpAnsQutzg2xSFk,2FLqlgckDKdmpBrvLAT5BM,Gallant,7wFDo161xYdeaiLz3KIHoM, Tablo,3NdOtTPPaXrCyC7Lpmzyhv, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,
BODY,Eric Nam,0gb636CX4wHmcgqV0ydKdm,2FLqlgckDKdmpBrvLAT5BM, Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,,,,,,,,,,,,,,,,,,,,,,,,
Can't Help Myself (feat. LOCO),Eric Nam,2orlgIY1OBWBDQgmkHZHct,2FLqlgckDKdmpBrvLAT5BM, Loco,2e4G04F77jxVuDYo44TCSm,,,,,,,,,,,,,,,,,,,,,,,,
Into You,Eric Nam,1ySJm5XCFatpIz0j8NFlra,2FLqlgckDKdmpBrvLAT5BM,KOLAJ,0hhL0iOf9ebHlwxWQyeH2w, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
봄인가 봐 Spring Love,Eric Nam,6YOXdy9jShw66iOnBzQMKv,2FLqlgckDKdmpBrvLAT5BM,WENDY,0FRUZvZNPzM3YJMABJxf2K, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
일초가 한시간,Eric Nam,3nao0mh62Wy4WR0lcKd9gz,2FLqlgckDKdmpBrvLAT5BM,Park Boram,6tvrEIVX5eKJlipdzt11wi, Eric Nam,2FLqlgckDKdmpBrvLAT5BM,,,,,,,,,,,,,,,,,,,,,,
DREAM,Eric Nam,6drrrzrotrzmDhJtLvpc9m,2FLqlgckDKdmpBrvLAT5BM, JAMIE,2YXlVLKq3X3soXd2aXUtIT,,,,,,,,,,,,,,,,,,,,,,,,
Ooh Ooh,Eric Nam,6v6WTbgV4Hqjdjnd44ICYD,2FLqlgckDKdmpBrvLAT5BM, HOYA,3bGzcepRQ7Zu1J6JDDAq1T,,,,,,,,,,,,,,,,,,,,,,,,
Crying Over You ◐ (feat. RM & BEKA),RM,3NULjteyVVY9F7WrAXOZIG,2auC28zjQyVTsiZKNgPRGs,HONNE,0Vw76uk7P8yVtTClWyOhac, RM,2auC28zjQyVTsiZKNgPRGs, BEKA,1ClmHgLorY9RUCIvsTdT7A,,,,,,,,,,,,,,,,,,,,
Change,RM,4L3HQD7tbXCPpO9Ps7rgdm,2auC28zjQyVTsiZKNgPRGs, Wale,67nwj3Y5sZQLl72VNUHEYE,,,,,,,,,,,,,,,,,,,,,,,,
Yours - Blinders Remix,CHANYEOL,6Kb0DpQxVW0IrwDabv3Iji,6jV25rzTKQ2zMgrqHha1V5,Raiden,4YXNoMVTHRt01jYaKXTumJ, CHANYEOL,6jV25rzTKQ2zMgrqHha1V5, LeeHi,7cVZApDoQZpS447nHTsNqu, CHANGMO,3hvinNZRzTLoREmqFiKr1b, Blinders,26JVnujQQ3lEML8t9p3X1J,,,,,,,,,,,,,,,,
Yours,CHANYEOL,4KL3FJYexPrPuMdPagHPXp,6jV25rzTKQ2zMgrqHha1V5,Raiden,4YXNoMVTHRt01jYaKXTumJ, CHANYEOL,6jV25rzTKQ2zMgrqHha1V5, LeeHi,7cVZApDoQZpS447nHTsNqu, CHANGMO,3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,,,,,,
Go away go away,CHANYEOL,0qQ0R0SwHzLODkswy3fedU,6jV25rzTKQ2zMgrqHha1V5, Punch,2FgZrgTMX6Sk0VNcOsEPmm,,,,,,,,,,,,,,,,,,,,,,,,
We Young,CHANYEOL,0eilxZjVwGfcgzzDEbcFJP,6jV25rzTKQ2zMgrqHha1V5, SEHUN,79R17q4kiPsimHDtdOlN2L,,,,,,,,,,,,,,,,,,,,,,,,
We Young - Chinese Version,CHANYEOL,7BF7v2fsQSvaApeJ7qNxUu,6jV25rzTKQ2zMgrqHha1V5, SEHUN,79R17q4kiPsimHDtdOlN2L,,,,,,,,,,,,,,,,,,,,,,,,
Let Me Love You,CHANYEOL,64DfRLDw19C7JSFgy5PEOe,6jV25rzTKQ2zMgrqHha1V5,Junggigo,6zTIxEXFWjoNu2VXauDITb, CHANYEOL,6jV25rzTKQ2zMgrqHha1V5,,,,,,,,,,,,,,,,,,,,,,
Stay With Me,CHANYEOL,1HYzRuWjmS9LXCkdVHi25K,6jV25rzTKQ2zMgrqHha1V5, Punch,2FgZrgTMX6Sk0VNcOsEPmm,,,,,,,,,,,,,,,,,,,,,,,,
I hate you (Original Television Soundtrack),CHANYEOL,04D1Dec7GTmZwUxJn87x6b,6jV25rzTKQ2zMgrqHha1V5, Mabel Yuan,3ficuQjD88VCXfTMEGFND8,,,,,,,,,,,,,,,,,,,,,,,,
ToYouProject - Sugarman Pt. 32 - If We Love Again,CHANYEOL,7is4KSdrRjjtyqgBZ01iq1,6jV25rzTKQ2zMgrqHha1V5,CHEN,0UEP2XBR9aC5NBKcAKnBIq, CHANYEOL,6jV25rzTKQ2zMgrqHha1V5,,,,,,,,,,,,,,,,,,,,,,
Chase Love Hard (Feat. HWANG MIN HYUN),BOL4,550CzT8fS8lxeyhXbJpm0F,4k5fFEYgkWYrYvtOK3zVBl, HWANG MIN HYUN,7BwZlhJRHC1oVJr8lTxSLf,,,,,,,,,,,,,,,,,,,,,,,,
Leo (feat. BAEKHYUN),BOL4,0kvtiq8qll4OTfDXvrkXEF,4k5fFEYgkWYrYvtOK3zVBl, BAEKHYUN,4ufh0WuMZh6y4Dmdnklvdl,,,,,,,,,,,,,,,,,,,,,,,,
New York,BOL4,0xBeTQvH1Dam05yymDoAv2,4k5fFEYgkWYrYvtOK3zVBl, WH3N,4MSCkKz4xskCrvx49wOneF,,,,,,,,,,,,,,,,,,,,,,,,
We loved,BOL4,2pSTlAho8T5oJ3GjrOvfZn,4k5fFEYgkWYrYvtOK3zVBl, 20 Years of Age,0KaZcu3pEVHfYOnB62eLFp,,,,,,,,,,,,,,,,,,,,,,,,
Trash Talk (Feat. CHANGMO),ZICO,400mdliER9Oc9xA8TSDNvE,4XpUIb8uuNlIWVKmgKZXC0, CHANGMO,3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,,,,,,,,,,,,
Nocturnal animals (Feat. Zior Park),ZICO,2hValwf8wNlC12c6Cc1gcv,4XpUIb8uuNlIWVKmgKZXC0, Zior Park,4gkSpcyfxtm5OFoZCYWTeD,,,,,,,,,,,,,,,,,,,,,,,,
Summer Hate (Feat. Rain),ZICO,0t3Jr6FABrKYLxGgdbco3f,4XpUIb8uuNlIWVKmgKZXC0, Rain,5L4EafeXwZ0stGuPtGr5Tz,,,,,,,,,,,,,,,,,,,,,,,,
Love & hate (Feat. BIBI),ZICO,61IDvkbJDswvorhLqcplMW,4XpUIb8uuNlIWVKmgKZXC0, BIBI,6UbmqUEgjLA6jAcXwbM1Z9,,,,,,,,,,,,,,,,,,,,,,,,
My Day Is Full Of You,ZICO,2QWa5RjnIGFwraHDPqlhFh,4XpUIb8uuNlIWVKmgKZXC0, WENDY,0FRUZvZNPzM3YJMABJxf2K,,,,,,,,,,,,,,,,,,,,,,,,
Refresh,ZICO,2puaMDKcQsJELzXol71uKF,4XpUIb8uuNlIWVKmgKZXC0, KANGDANIEL,5vGoWnZO65NBgiZYBmi3iW,,,,,,,,,,,,,,,,,,,,,,,,
another level (Feat. PENOMECO),ZICO,6zS74GDJYKIRE9coRGFwpu,4XpUIb8uuNlIWVKmgKZXC0, PENOMECO,1MAUqH0haKBYbjpknTfreY,,,,,,,,,,,,,,,,,,,,,,,,
Being left (Feat. Dvwn),ZICO,7hg44Uac2HOBJCLWsHXMQp,4XpUIb8uuNlIWVKmgKZXC0, Dvwn,6WWUJGBY4ETAE22tRmgJ8b,,,,,,,,,,,,,,,,,,,,,,,,
The language of flowers (Feat. JeHwi),ZICO,7LVgHw7u8gihVgjw13WFcI,4XpUIb8uuNlIWVKmgKZXC0, JeHwi,269A1U75KOCFyPAiXq4sjT,,,,,,,,,,,,,,,,,,,,,,,,
"Daredevil (Feat. Jvcki Wai, YUMDDA)",ZICO,4hqlf0C2fcxPbzZSZNVgVw,4XpUIb8uuNlIWVKmgKZXC0, Jvcki Wai,4bjcB3ZKiHgPzJvY2S2FLN, YUMDDA,0su5mZ6qhvOUhz7ckEx8rR,,,,,,,,,,,,,,,,,,,,,,
One-man show (Feat. Sik-K),ZICO,0L4BpVI5JmuCBW4dGNsuAf,4XpUIb8uuNlIWVKmgKZXC0, Sik-K,5DIi2JWfQPTKffaVBlIYRn,,,,,,,,,,,,,,,,,,,,,,,,
SoulMate (feat. IU),ZICO,1pz24zu5H9A0S1a2NKT4F0,4XpUIb8uuNlIWVKmgKZXC0, IU,3HqSLMAZ3g3d5poNaI7GOU,,,,,,,,,,,,,,,,,,,,,,,,
ANTI,ZICO,0FG9wWkFFlCLzSEfmtWqtQ,4XpUIb8uuNlIWVKmgKZXC0, GSoul,4oEXworvhegyK83rZwVyWL,,,,,,,,,,,,,,,,,,,,,,,,
FANXY CHILD,ZICO,1vdBPnFzz85baCwFKkj2AX,4XpUIb8uuNlIWVKmgKZXC0, Fanxy Child,1CBjkH9nDLzLdyjXnwsXyv,,,,,,,,,,,,,,,,,,,,,,,,
BERMUDA TRIANGLE,ZICO,0hRVm06wtH5HsmPetg1W9t,4XpUIb8uuNlIWVKmgKZXC0, Crush,6aLdhHUqgdKE86xbtNmY8g, DEAN,3eCd0TZrBPm2n9cDG6yWfF,,,,,,,,,,,,,,,,,,,,,,
It Was Love,ZICO,13UtZbxi0XeqggseujhEoC,4XpUIb8uuNlIWVKmgKZXC0, LUNA,56HZvtrzD82YKMGGJTlIG2,,,,,,,,,,,,,,,,,,,,,,,,
VENI VIDI VICI,ZICO,0igVs6UgBOYW370DAh9Efb,4XpUIb8uuNlIWVKmgKZXC0, DJ Wegun,7p552gLGzaDKXB5sETgTEP,,,,,,,,,,,,,,,,,,,,,,,,
Eureka,ZICO,0mbegn9oAhJyfL0xEq3r9a,4XpUIb8uuNlIWVKmgKZXC0, Zion.T,5HenzRvMtSrgtvU16XAoby,,,,,,,,,,,,,,,,,,,,,,,,
Pride And Prejudice,ZICO,2448wE4RMNxPzXcQxTwq5h,4XpUIb8uuNlIWVKmgKZXC0, SURAN,1mORehSVEd7lcaT2d7Sl2K,,,,,,,,,,,,,,,,,,,,,,,,
Boys And Girls,ZICO,28qRyR31TSH1oOwfUOBXNK,4XpUIb8uuNlIWVKmgKZXC0, Babylon,3P16F9giedxmc5238b66bo,,,,,,,,,,,,,,,,,,,,,,,,
Predator,ZICO,74gS4nDFxYwa5p6oTVYeXX,4XpUIb8uuNlIWVKmgKZXC0, J-Tong,70DqoppP3xK7LgtYiccxfZ,,,,,,,,,,,,,,,,,,,,,,,,
Tell Me Yes Or No,ZICO,0BFaL61Jn63RVptwPfeYm0,4XpUIb8uuNlIWVKmgKZXC0, PENOMECO,1MAUqH0haKBYbjpknTfreY, The Quiett,2qI1pO64eYqGUiv1XTw4cy,,,,,,,,,,,,,,,,,,,,,,
Say Yes Or No,ZICO,7qNr6I3MVMfkAGwGulscJj,4XpUIb8uuNlIWVKmgKZXC0, PENOMECO,1MAUqH0haKBYbjpknTfreY, The Quiett,2qI1pO64eYqGUiv1XTw4cy,,,,,,,,,,,,,,,,,,,,,,
Okay Dokey,ZICO,1R6qeTvAvaxB7hydIYVIY8,4XpUIb8uuNlIWVKmgKZXC0,MINO,3ytV7vc4ZuwGgwaOuWvkk8, ZICO,4XpUIb8uuNlIWVKmgKZXC0,,,,,,,,,,,,,,,,,,,,,,
Betterdays,ZICO,3xPBeKSzZD0aMALdGMwbP0,4XpUIb8uuNlIWVKmgKZXC0,Basick,7pXKdkQsYFCMG2omRxheJ2, Gummy,0hRHbwZ0xSwfVHl4FTv7jq,,,,,,,,,,,,,,,,,,,,,,
Victim + Poppin' Bottles,ZICO,0PFtFcvzTQ82YgEtjzsHGa,4XpUIb8uuNlIWVKmgKZXC0,MINO,3ytV7vc4ZuwGgwaOuWvkk8, B-Free,5xHC23kCM6goKp7bDDXE3T, Paloalto,2Yv0nlRtzgPl6u0dsS2hFv,,,,,,,,,,,,,,,,,,,,
DARK PANDA,ZICO,7w9uC59R7VtDP8O1Bi3awj,4XpUIb8uuNlIWVKmgKZXC0,HYOLYN,78sJswwVn4P8aEhkF4K6fQ, ZICO,4XpUIb8uuNlIWVKmgKZXC0, Paloalto,2Yv0nlRtzgPl6u0dsS2hFv,,,,,,,,,,,,,,,,,,,,
moneyflow,ZICO,44673Rco6EaaSWbrsAeaM3,4XpUIb8uuNlIWVKmgKZXC0,MINO,3ytV7vc4ZuwGgwaOuWvkk8, ZICO,4XpUIb8uuNlIWVKmgKZXC0, Paloalto,2Yv0nlRtzgPl6u0dsS2hFv,,,,,,,,,,,,,,,,,,,,
Sick,ZICO,4gijed6spMJWmfZXclhlYh,4XpUIb8uuNlIWVKmgKZXC0, Sojin,6oqIg9s1R1rEP5VsSqK0mw,,,,,,,,,,,,,,,,,,,,,,,,
Well Done,ZICO,4nohFGugGn3NLIomiG9r4U,4XpUIb8uuNlIWVKmgKZXC0, Ja Mezz,1q1Fe4tXiu1Weq4U0uhqPi,,,,,,,,,,,,,,,,,,,,,,,,
Tough Cookie,ZICO,7EiHjIQvZBtUsnvBpSh3wq,4XpUIb8uuNlIWVKmgKZXC0, Don Mills,6bIsFWNkjQvSm5P4rqlxKn,,,,,,,,,,,,,,,,,,,,,,,,
Like the first time (Feat. Gary),HEIZE,627R8FsZQCSyExWyMDrdcw,5dCvSnVduaFleCnyy98JMo, GARY,5myBH2YqzOgyWoTKCsydAi,,,,,,,,,,,,,,,,,,,,,,,,
Flu (Feat. CHANGMO),HEIZE,4UvCALmo79YixYwRsrYYbe,5dCvSnVduaFleCnyy98JMo, CHANGMO,3hvinNZRzTLoREmqFiKr1b,,,,,,,,,,,,,,,,,,,,,,,,
The Walking Dead (Feat. Kim Feel),HEIZE,1LBNTcVnGw8eJ5oQQmmMZZ,5dCvSnVduaFleCnyy98JMo, Kim Feel,4EPYWwU4c8eG2GzD7MenUA,,,,,,,,,,,,,,,,,,,,,,,,
From the Rain (Feat. Ahn Ye Eun),HEIZE,1rJjHutRgSOQ3kjiA5e8Wt,5dCvSnVduaFleCnyy98JMo, Ahn Ye Eun,0qQQYIK5Sxnzt72fGyTcvs,,,,,,,,,,,,,,,,,,,,,,,,
밤하늘의 저 별처럼,HEIZE,78n6Wfptf76Dej8QRJorWt,5dCvSnVduaFleCnyy98JMo, Punch,2FgZrgTMX6Sk0VNcOsEPmm,,,,,,,,,,,,,,,,,,,,,,,,
Your name,HEIZE,0pRR2E3IuGHTSbIuAmrfVb,5dCvSnVduaFleCnyy98JMo, ASH ISLAND,7IEhlwWQA7pCkEvzwwHehE,,,,,,,,,,,,,,,,,,,,,,,,
1/1440,HEIZE,15F7ASF4Q4JjoyxOv6irVP,5dCvSnVduaFleCnyy98JMo, Ji Chanel,48iTyl4MallIyN0R89N8u3,,,,,,,,,,,,,,,,,,,,,,,,
Late Autumn,HEIZE,2qTAE4kS2ea1CYF9ND7tMn,5dCvSnVduaFleCnyy98JMo, Crush,6aLdhHUqgdKE86xbtNmY8g,,,,,,,,,,,,,,,,,,,,,,,,
DAUM,HEIZE,3dTz4jd3DGuqGLQyPtGyEE,5dCvSnVduaFleCnyy98JMo, Colde,3VQDqjQ4wJyw8PzpGdlZpB,,,,,,,,,,,,,,,,,,,,,,,,
We don't talk together (Prod. by SUGA),HEIZE,6SG8lh7fWQ2bahP5WBYePn,5dCvSnVduaFleCnyy98JMo, GIRIBOY,2MtHuR0W2idZdF7x4wddqq,,,,,,,,,,,,,,,,,,,,,,,,
Jenga (feat. Gaeko),HEIZE,1dA1tlzwcJ3YDYsSul1m06,5dCvSnVduaFleCnyy98JMo, Gaeko,0tkHE1pQ5ZCgQb8WZ0ba79,,,,,,,,,,,,,,,,,,,,,,,,
wish you well (With. DAVII),HEIZE,1qJvLRNifrPk9AD14L81zt,5dCvSnVduaFleCnyy98JMo, DAVII,7qvsi3nQ5V6Np0MdEpdmoc,,,,,,,,,,,,,,,,,,,,,,,,
Dark Clouds,HEIZE,3xDYVkGV8EDDRwzyDH1a6p,5dCvSnVduaFleCnyy98JMo, nafla,3Zn6C68VCosoQrxu4D2Btr,,,,,,,,,,,,,,,,,,,,,,,,
